walk00_l.bmp: .word 16, 16
.byte 199,199,199,199,0,0,0,0,0,199,199,199,199,199,199,199,
199,199,199,0,10,77,77,77,10,0,199,199,199,199,199,199,
199,199,0,10,77,77,77,77,77,77,0,199,199,199,199,199,
199,199,0,77,77,10,77,77,77,77,10,0,199,199,199,199,
199,199,0,77,10,10,77,77,77,77,77,0,199,199,199,199,
199,199,0,0,102,102,102,102,10,77,77,0,199,199,199,199,
199,199,0,0,175,175,175,175,102,10,77,0,199,199,199,199,
199,199,0,10,0,175,175,102,74,74,74,0,0,199,199,199,
199,199,199,0,0,74,82,82,20,20,20,74,0,0,199,199,
199,199,0,0,82,82,82,20,82,20,20,20,0,1,199,199,
199,199,0,102,218,82,82,175,102,218,218,20,20,0,199,199,
199,199,0,102,218,218,82,175,102,218,74,20,155,0,0,199,
199,199,199,0,0,20,20,20,20,12,74,74,20,82,155,0,
199,199,199,199,0,74,74,74,74,74,74,82,74,155,155,0,
199,199,199,199,199,0,0,20,20,0,0,74,0,0,0,199,
199,199,199,199,0,0,20,20,0,20,20,0,199,199,199,199,


